year,review
2020,It helped me understand derivatives and integrals
2020,Worth every penny. Money well spent with a great return on every penny.
2020,"Exhilarating and !!!🥰Entertaining🥰!!! way to master complex STEM concepts.  Challenging puzzles with incisive clear illustrated explanations.  As a retired academic researcher and classroom teacher, I do SO Wish that the GENIUS Brilliant program had been available to teachers serving poor inner-city students and their families - WHAT a breathtakingly positive effect it could have had on the STEM academic achievement of my precious “chickadees.”."
2020,"This platform is highly intuitive, and covers so many relevant topics. I especially appreciate the visual methods used to simply explain complex concepts."
2020,A great way to build some different thinking and processing into my day.  I love the daily challenges- they are core to my morning routine now.  The longer-form programs are really well thought-out and I both learn and stay sharp.  Highly recommended.
2020,And it’s a good app so I’ll leave it a good review.
2020,"I got this app because I’m mathematically challenged. As an adult that struggles with math I have to say I love the way this app provides instruction. Each set of quizzes starts with an explanation of the material and even if you answer incorrectly there are detailed explanations of how you can figure out the correct answer. I’ve had to be patient with myself but I’m making progress. My favorite class so far has been the one on logic puzzles, something I have struggled with in the past and Brilliant provides such excellent instruction that sometimes I’m very surprised at how well I’m doing answering the questions. It’s by no means easy but it’s designed to make it easy to learn. It’s definitely worth it."
2020,"Best app for learning, honestly!"
2020,This is great. It allows you to see math in a different way. Connects concept in various forms to make the abstract relatable. Very cool.
2020,I use this app to fill the computer science knowledge I don’t have. It’s introducing me to ways to tackle different problems.
2020,Lb hi
2020,Love it!!! Found out about it from mark rober!!
2020,Really enjoy using Brilliant with my kids to study computing and mathematics.
2020,You can make your concepts clear. You might know formule but you might not have concepts. If thats the case this is the best app you’ll find in market !
2020,So far I have only done the intro lessons but it is making me highly consider purchasing for the year. It’s a great app that explains the problems very thoroughly!
2020,"Esta aplicación hace que todo la lógica matemática sea divertida.

This App makes that mathematical thinking looks fun."
2020,Yuh
2020,Ok this app stupid because you have to pay 150 dollars a year or month.
2020,"I was recommended this app by YouTuber I watch, Mayuko. The app is honestly phenomenal! Learning seems really easy and fun, I actually enjoyed coming back to it everyday :)"
2020,"I love the animations and simplicity of the app. They do a great job of breaking down complicated topics. Currently, I’m taking the fundamentals of computer science course and am learning a lot."
2020,"This app is great! The modules are decent lengths so it never seems too overwhelming or long, but contain enough information to really convey the topic well. 

I haven’t done many modules yet, so I can’t say too much more other than that, but once I get through them, I’ll post an update."
2020,Title
2020,Very specific and well adjusted but very hardcore.
2020,"I love the work you guys do with my favorite you tubers, you guys rock"
2020,"Brilliant not only has very interesting and challenging courses, they present difficult topics in ways that make them simple to understand.  Fantastic service."
2020,Thank you for creating this wonderful application.
2020,:O
2020,"This has everything I had hoped for and much, much more."
2020,Tired of crosswords and sudoko play these games.
2020,I love the content and it’s easy to understand.
2020,great app
2020,I love learning how to do this all
2020,Does not over complicate the lessons and they are effective.
2020,Really enjoying the challenge. Even the beginner levels are challenging. There’s enough here to keep you busy for a long time.
2020,Have you been feeling dumb as rocks lately? Use this app.
2020,I love this app
2020,Great
2020,And engineering must have !!!
2020,Challenge questions along the way make for more careful reading and deeper understanding.  The didactics seem well-developed.  Frequent applications promote better understanding.  The way the material is presented is more engaging to me than other platforms that are heavily based on videos.  It allows me to go faster through areas that I already know.
2020,I am loving this app! There are so many real world instances and experiences that these courses apply to! They just happen to be at the right time:) that they are meant to fully grasp🐒. Thank you!
2020,Great design and great app!
2020,This is by far the best app I’ve seen. It does a better job at teach concepts in a fun way than all of my college professors did.
2020,Love this app. Makes you think logically and pick out the important stuff in algebra..love it
2020,I love this app. It has everything I want and need to further my knowledge and review what I have forgotten over the years.
2020,"I have been using Elevate for eight years, and Peak for two years. I enjoy challenging my brain and memory in skills that are not frequently tasked by my job.  I began using Brilliant and found that it complemented my brain exercise training perfectly.  It is fun, applicable, and practical.  

As far as the price tag, it might be significant but considering the value of the training I justify my purchase in my particular case."
2020,Good way to work your logic and problem solving.
2020,"This the best app I’ve seen in a long time. I need some better than the same old movies. Such relief 
THANK YOU"
2020,This app helps me to think and talk my time
2020,Its very very good but its expensive
2020,"Great learning opportunity. Helps not memorize information, but really internalize it by solving problems yourself. Recommend spending free time on this app rather than on social media apps that would commonly consume free time between work or during bath room breaks."
2020,Great bite-sized lessons
2020,"Long story short ,as a 20yo studing mathematics ,this app is for people who wanna think more and better ; questions are wonderful and voted up explanations which have given by community members are too , the only sad part is that some quizzes are only for premium members and apparently unavailable for iranian users , but thank you that the whole thing isn’t :,)
I even set a daily alarm to remind me do my daily brain exercise 
Thank you brilliant community , which you literally are <3"
2020,Marvelous generation building tool.
2020,In depth learning activities really helps me with most of my highschool classes.
2020,"No matter what age you are, if you are passionate about learning, teaching and bringing best out of anybody, this app is a MUST. Thanks Brilliant."
2020,I don’t usually write app reviews but this one is an anomaly. It’s honestly splendid and I can’t think of a single flaw to point out. Job well done!
2020,I love using brilliant. It makes me... well... Brilliant! Highly recommend this app.
2020,Both addictive and worthwhile feeling. A good balance of being a game and a challenge worth solving :)
2020,Great learning resource.
2020,"I don’t like to play games on my phone. I find the games annoying and incredibly unproductive, but this app is great. If I’m bored, I can take a course and learn something so I’m always productive."
2020,Yes
2020,"As an intelligent guy, I constantly get bored. This app is great in that it, challenges my mind to solve new and unfamiliar complex problems. There's so many catergories of problems to chose from! I highly recommend!"
2020,Loved taking the Logic course. This app is genius and so fun. Worth every penny. I wish I could afford it.
2020,Love this app and their everyday challenges... they make it so fun!
2020,Very explanatory and clear
2020,"Signed up for premium and downloaded a few courses to go thru in offline mode for my upcoming flight. When I boarded the plane and turned on airplane mode (full offline, no wifi) I was able to access the courses with no issues. The bug I think your dev team way want to look into is when the wifi is still enabled (southwest airlines free wifi for free messaging apps but no internet browsing or similar). The downloaded courses should have still worked but were not accessible. Really loving the app so far otherwise!"
2020,Keeping me sharp during this pandemic
2020,"About to finish my first course, Computer Science Fundamentals!"
2020,Good app
2020,"It’s a interesting set of puzzles that just give you a good workout, I have been searching for something similar for a while and am happy I found it."
2020,What’s next
2020,Love the challenge.
2020,I love solitaire games but was getting bored with card and word games. I tried Brilliant to fill my need for solitaire games and to re-learn some science and math skills I have long forgotten. This app did not disappoint. Not only am I relearning I am learning new things and in new ways!
2020,"I’m reading up on Lambda Calculus now—pretty nice wiki!

I wish there were a way to give feedback. On some of the logic items, there is some squishiness in the language."
2020,"I enjoy the questions, & the explanations when I miss one! Good for my brain when I want to get away from my other activities."
2020,"I love this app as it has real problems to solve using logic or math or other mental skills. I love that it also offers an explanation and actually teaches how to get the correct answers. Other brain teaser apps that I’ve tried have answers that are loosely tied to the problem and either have multiple correct answers or leave you guessing for the right solution- this app leads you to one possible solution given the data provided in the problem. So you either get it right by understanding how to solve it, or you get it wrong and can try again or seek out the explanation. I am only on the free trial right now. I just wish it wasn’t so expensive."
2020,Overall positive experience so far.
2020,Great topics presented in an interesting and intriguing way. I’m enjoying this app!
2020,I love this app!
2020,Good for practice!
2020,Great app
2020,"I’ve tried a few “brain apps”, but they rarely are challenging, and never as deep as Brilliant.  Get it.  It will keep your brain active, and you’ll learn."
2020,Great App
2020,This is an amazing platform that will help you learn and grow your skills in computer science and math allowing you to be a better programmer.
2020,Worth it worth it worth it
2020,superb!
2020,Clearly explains difficult concepts and allows you to interact and play with them in an intuitive way.
2020,Great App
2020,Great games that are indeed challenging
2020,"Excellent content but I wouldn’t pay for it, especially not such a high annual price."
2020,The puzzles are great
2020,"COVID19 GOT YOU STUCK AT HOME? LEARN SOMETHING!

As a college student pursuing an engineering degree, this app has made me love what I study even more. Would recommend to anyone with even the slightest interest in stem."
2020,"It’s put together very well. Clean, understandable, and organized. Super expensive though."
2020,Has everything you could ask for from logic to algebra
2020,It’s free knowledge with thorough explanations and like my mind is going numb from tiktok during the quarantine 12/10 try itttt
2020,"Great app, very helpful content"
2020,A great resource to learn or brush up on many different topics
2020,simply brilliant. now laugh or else.
2020,Can’t thank the people behind this enough. Truly putting knowledge to the people where it belongs and not hiding everything exclusively behind some paywall. Very nice UI as well.
2020,"Simple, easy, fun"
2020,I love this app so bad
2020,I just love to learn things. I have found no better way to do that than this app! You learn by solving problems rather than just reading things. It’s awesome!
2020,This app is amazing it helps so much now I feel smarter and I know much more! This app is amazing!!!
2020,"I have a 10 year old son, this app has facilitated bonding between my son and me.
Working together to solve problems has brought us closer together!"
2020,Great app. Fun puzzles. Highly recommend
2020,"If you’re anything like me, you love to learn!  Whether it be new skills and knowledge, or reinforcing things you learned awhile ago and would like a refresher on, this app is amazing!  It gives lessons on a great platform with great support and I would recommend it to anyone who would listen!"
2020,I absolutely love this
2020,It’s great so far. Plain and simple. You want to learn? You need an explanation? It’s there to re-read. Take a quiz. So far so good for me. Thumbs up!
2020,"Lots of good content, at multiple levels of difficulty, don’t need school with an app like this 🤘🏼"
2020,This helped me with struggles in different courses
2020,This app has minimal ads and does a great explanation for each question.
2020,I love it it has helped me reach a faster thinking rate and get better I. Class and impress my parents 🙂
2020,"Thank you, Brilliant!"
2020,Beautiful
2020,This is a much better way than social media to fill the time in a queue. I felt some of my brain cells snapping to attention as I used some algebra. Look forward to learning more.
2020,"Really enjoy this app and service- it is a great way to take a break and apply your brain in solving problems - to the point of applying knowledge you acquired all through your life, since school sometimes. 
Love it. And if you are into puzzles you would love this too."
2020,Love the quiz based approach
2020,It’s a fun thing to do when your bored
2020,Great learning tool.
2020,I have only been using Brilliant for 2 months and already I’ve learned so much. It’s amazing what you can learn when you put your mind to it.
2020,希望可以支持中文
2020,Helps me understand the concepts of that specific thing I need help on really should use!
2020,Challenging nice
2020,It’s good
2020,"I love this! The quizzes and activities are very well done. I love this and they give explanations on every problem. This will give you more in depth examples. I learn a lot, I use it as my math tutor."
2020,"Absolutely Amazing! I love this app until this point every time I looked at math it stressed me out and I avoided it as much as possible this app makes it easy to learn and teaches me my mistakes, I’m so happy that math doesn’t scare me away anymore, I’m excited to learn. I failed all my high school math classes and this app has taken more time to teach me than my teachers in school! Thank you so much! I would love to get something similar for English as it is my favorite subject!"
2020,Probably the only Apple subscription I don't regret
2020,"Great app. Clear, responsive, and filled with useful questions that can truly enhance your abilities. If you’re a student and want some personal development during your free time, this app is for you."
2020,"Even the free parts are informative, interesting, and challenging! Great for breaks in the day"
2020,It’s chill
2020,"I love how I can go back and learn math principles that I didn’t learn properly in standard education.

The breadth of topics is also amazing."
2020,"I wake up every morning to this game, helps to get my mind ready for the day."
2020,"As someone who is looking to further their education, l am greatly impressed by this app and the depths of which it explores the fields of science and mathematics."
2020,"I believe info/knowledge should be free to all of humanity but due to the past conflicts/misconceptions humanity is divided more than ever even though the whole planet is quarantined as a whole universally to hamper “our” progress to expand to the stars to obtain unlimited resources. Yet the global Cabal Elite prevent most prosperity. 
This is what things should be. Unite and share knowledge (divided we fall)."
2020,"I don’t like playing games on my devices. But I really enjoy this app.  It has logical, understandable progressions through physics, algebra, math.  It stimulates me.  I am 69-years old, and I feel like this keeps me sharp."
2020,simply excellent
2020,I’ve been using this app for a lot like learning skills which it’s good for
2020,We tend to forget how little we really know until it’s too late. Stay young! Stay brilliant!
2020,easy to use. help keep your brain active
2020,"This has been so refreshing! I’m all about puzzles; they come naturally to me, so this is perfect!! ☺️"
2020,Helped me a lot with my interview
2020,"If you are looking for any educational courses, this is it."
2020,Great
2020,This is much better than playing a mindless game on my phone. Love it.
2020,"This app is amazing. I downloaded it originally when I was looking for resources to brush up on physics. Since then, I decided to enroll in a math class at my local community college—Brilliant made learning so easy that my confidence has skyrocketed and I started daydreaming about earning a STEM degree.

Of course, I used Brilliant to study for my math placement test, and after only working through half of the algebra and trig courses I tested in to Pre-Calc! I haven’t taken a math class since high school, ten years ago! I’m still using Brilliant on the topics I find difficult, the easy step by step process is so good at breaking down complex problems and helping you understand.

I’m so excited to keep using this app for a variety of subjects. Thank you so much to the team that built this app and creates its content! This is modern digital learning at its best!"
2020,As a physics and computer science teacher I love using this app to help both my students and I grow in our understanding.
2020,I feel smarter and this app is a much greater use of time than many others.
2020,Brainercises!
2020,Best app ever
2020,This app is fantastic I’m learn a good deal of information in my free time
2020,This app helped me with my algebra for my accuplacer test! I highly recommend
2020,Fun
2020,"I enjoy this app to continue learning. Either refreshing topics from university or building a stronger foundation on topics that I’m generally interested in. 
It’s well explained and done with love. I bought the annual subscription and don’t regret it"
2020,Excellent
2020,Great app to learn the foundamentals
2020,I don’t feel like I’m wasting time on my phone anymore!
2020,I like it
2020,Brilliant is very brilliant. They have logic problems and they are super hard but not the kind of hard you are thinking of it is a fun kind of hard.
2020,This app is truly amazing at engaging your brain and making you think!
2020,"Don’t hesitate to get the app or just go to their website, wether you want to learn new concepts, hone your skills or just find an engaging pass time, brilliant has something for everyone!"
2020,"Great way to keep sharp, courses are engaging with interactive quizzes. Would recommend to anyone including the average hobbyist looking to learn more."
2020,is baller. :-)
2020,So engaging and informative. I really enjoy using this app to learn.
2020,So much fun
2020,"Only a few courses in, but I love this app. Clear, concise lessons with meaningful explanations. I enjoy math and this is the most fun I’ve had in years. 🙂"
2020,This app makes chemistry SO easy to understand! I wish I had it when I was in high school.
2020,:)
2020,"I have never written a review for any app, but Brilliant warrants a genuine review. This product includes a perfect mix of material and concepts are explained in a way to keep your interest sustained."
2020,yeah
2020,Only issue so far is being interrupted to write this review. I guess I’m doing it because I want to. Now let me learn!!!
2020,I’m currently using this service to learn multivariable calculus and I’m loving it!
2020,A great app. I’ve ran through the logic and math sections and have enjoyed them very much. Can’t wait to explore more.
2020,"I got it to study Python and Calculus. I wouldn’t say its as mind blowing as the advertising, but then......it kinda is. Its easy and I interact well, curious to see how it goes over a whole course"
2020,Great way to learn things which felt almost impossible to grasp.
2020,Better than spending lost time on social media platforms.
2020,Top level brain workout
2020,This is a great way for me to make sure that I’m staying sharp over the summer and I love the laid-back feeling in all the activities.
2020,Cool it’s fun
2020,Dis good
2020,I love the idea of this app and I am totally addicted now. This app has made learning so much fun. I wish there was option to download more than 6 courses at a time but it’s not a deal breaker. This app still deserves a 5 star review.
2020,My seven-year-old has been eating it up!!! On his own for the most part! We love this!!
2020,Just what I was looking for to stimulate the cobwebs of my mind!
2020,Very interesting & trying!!
2020,"I really like all of the courses Brilliant is able to offer, and do hope more come out in the nearby future."
2020,"This is the best “brain training” site I have used.  The others make you feel good by charting your “growth” while you optimize mnemonics and procedures to become more efficient with some game. That isn’t really growth; you aren’t learning.

This is different. Brilliant asks great questions that require productive struggle, the true hallmark of brain growth.  The structure of the questions leads you to deepen your understanding of math and science intuitively, while still being grounded in rigorous logic.

I teach advanced math, and this my #1 choice when students or parents ask for enrichment resources.  I use it for personal growth; it’s wonderful."
2020,This app has given me a broad approach to the basic principles of subjects most popular in the world. Such as math and computer science. This app shows me a different way I could think about problems and it encourage you to keep a open mind on the problems you are about to solve. This app is great for daily exercises that enforces problem solving skills.
2020,This is the best educational tool I came across! Really well done! The speed at which you learn is fantastic. I wish for more and more courses.
2020,I wanted a learning game that would be interesting (make it fun to learn) so I could still be learning in the summer. This is perfect!!!  ꨄ♥︎ꨄ
2020,"Best app for learning at your own pace. Very interesting topics. Greatly enjoyed Calculus, Computer Science, and probability. Highly advise anyone to try the premium version."
2020,Haven’t used this app for a while but the logic course I’ve taken during the free trial alone has opened my eyes to some really cool logic concepts. It’s looking to be a really helpful way to understand these otherwise mythical and complex concepts that would be invisible ideas to the average joe.
2020,It a good way to learn math 📝🧮and science 🧪
2020,"This app is so cool! I’ve learned so much and I live the free daily challenge.  But the full version dosent give you THAT much, and 200$ is a lot of money.  So I recommend downloading this app for a daily challenge and a nice learning experience experience but the pro version is a bit too overpriced."
2020,"I been always wanted something to make me learn just have fun learning and discovering the best app ever out there and the smartest developers that made this beautiful app .
Is worth of the money even if they asked more I would pay .
This is Genius beautiful and I recommend this to whom want to learn from scratch and for the professionals too .
Love you guys keep it up don’t let me down I’m doing it ."
2020,A great way to learn new things that I didn’t know before!
2020,"Just using the free trial at this point and I’m totally enjoying it. I haven’t gotten into the courses as of yet because the daily challenges have been keeping me busy and are fun. 
The yearly price tag is a hard pill to swallow but I’m 51% sure I’ll pay it."
2020,"Horrifically expensive, but indispensable. I use it constantly and it’s really helped deepen my understanding."
2020,I appreciate it forcing me to really focus at a higher intensity than the usual level of focus which i feel is under constant assault by media
2020,I love the app!
2020,Amazing go get it
2020,"The illustrations and explanations make it interesting to read. Asking you if you know what they’re going to say next based on the information given you make it interactive, and the overall layout is immaculate."
2020,Just brilliant!
2020,This is a great way to pass the time while keeping your mind active
2020,"it’s pretty challenging, for someone who hasn’t been in a math class in over a year"
2020,"Great to get my mind working again, and love re-learning concepts in new ways. The visual learning tools in this app are next level."
2020,"Fun, easy get it!"
2020,I’ve been teaching myself Computer Science and honestly this app has helped me learn the basic understandings of what it actually is to be a Computer Scientist Engineer.
2020,Lots of fun to play and challenge yourself!!
2020,I like the problems with clear explanations. Efficient and high yield presentations.
2020,It is an awesome app .Just some courses are locked which require payment .Otherwise it’s perfect
2020,Love this!
2020,first thing I do when I wakeup is some BRILLIANT
2020,"If your having second thoughts about getting this app, don’t. Download it.  This is a sign. Go ahead, do it."
2020,It’s great
2020,It’s actually useful at least for me I spend time on it just to to feel like I’m being productive with my time
2020,Brilliant!!!!
2020,Perfect stimulant to reignite my passion for learning
2020,High
2020,"Really good and challenging problems to analyze and solve. Very good place for math, science and puzzle enthusiasts."
2020,"Creative, challenging and engaging!"
2020,This is the only app I continuously use even though I get all the tests wrong! Lol. It’s a great learning experience.
2020,Absolutely love it!
2020,"Brilliant helps you not just learn a subject. School does that. It helps you understand it. Taking an active role in learning and understanding is vital for the future of invention and creativity, and brilliant is taking the steps necessary to help facilitate growth."
2020,This app has helped me learn the basics of python along with various other math subject and continues to keep me interested! Also looking forward to all the subjects that will be added in the future!
2020,"This app is fun and helps keep brain sharp, refreshed and stimulated. Thx Brilliant 🙂!"
2020,"I’m an educated guy, master’s degree and own several businesses but I always found myself playing stupid phone games in my down time, wasting so much time.  With Brilliant, I’m still enjoying the down time but instead of being mindless I’m furthering my education in things that really interest me that I’ve known a little about, but it gives the whole picture and really lets you understand things in a larger scope.  I paid for the year and do not regret it in the slightest. If I could give this 10 stars I would."
2020,"Finance, need a boost.!?"
2020,"As someone who was afraid of math in school, this app has been a game changer. I now have a newfound appreciation for quant problems and have improved my skills!"
2020,Hoi
2020,This app is for students and people who are interested in a STEM career but I wish it was free for more in-depth 😢 besides from that everything is amazing!
2020,I am a nascent researcher and this app is the perfect resource to enable my future efforts!
2020,This is a great way to stay sharp as you get older.
2020,"Really gets you thinking and I play in the morning to challenge my half asleep brain, it’s just a good workout."
2020,Brilliant is amazing
2020,It’s so true that practicing problems is better than watching/listening to lectures. Most people learn fatter and better by doing things and practicing them anyways. This is actually (No Pun Intended) BRILLIANT!
2020,Great
2020,"Brilliant is a terrific way to learn computer science fundamentals - especially if you don’t have big blocks of time. I use Brilliant when I’m waiting on the doctor/dentist/water to boil, at bedtime, anytime I’ve got 10-20 minutes. The short lessons are interesting and fun."
2020,Good game
2020,I found this app really helpful. It has stimulating and challenging material.
2020,"For less than a Netflix subscription, you get a huge library of amazing interactive courses. This is not memorization, but real understanding. Absolutely priceless."
2020,Solid brain training exercises
2020,Two thumbs up
2020,So this app is amazing and it teaches me a lot of stuff
2020,Very muy bueno
2020,"It sounds drastic, but in a way, elementary education did let me (and many generations) down. It still does. The world of #STEM can be wonderful and interesting, but for the most of my elementary and high school, math was just learning the formulas by heart instead of actually understanding the magic behind. So I was afraid or bored or hated it for the most part... Thanks to Brilliant.org, I'm rediscovering the magic 🙂"
2020,"They ask for a review early on, but I can say that so far I have found the experience breakthrough stuff. I mean, the method is entertaining and engaging in a new way. I am actually excited about progressing and what I can learn here."
2020,Helps my brain
2020,Love this app
2020,"This is great for daily practice and I highly recommend for anyone who feels they just aren’t learning to their full capability at school or at home school. It’s kinda addicting to be honest, I was hesitant about it at first, but now, I use it almost every day!"
2020,Great brain teasers!
2020,Great app
2020,"This app is everything I’ve wanted in a “brain exercise” app. The puzzles are well scaffolded and the explanations are clear and sometimes revelatory. 

 I’m learning new things, practicing concepts in ways I’d never have the opportunity to otherwise, and find this a guilt free way to play with puzzles and ideas because I truly feel I’m strengthening thinking skills in ways that will pay dividends across my life. 

Very pleased and impressed. Thank you for creating this."
2020,I have been having are you out of fun learning everything I thought I never could learn. I feel like a glossary or highlight definition might make key vocabulary clearer.  I hope you keep you keep adding and adding to it.
2020,"I’ve already noticed improvement in my ability to solve problems, and Brilliant is showing me techniques like elimination grids to map out and solve complex puzzles that apply easily to real life situations. I don’t feel bad when I get things wrong. Brilliant reminds me that it’s the best way to learn... from mistakes!"
2020,Love the app
2020,So happy this exists
2020,I use this app whenever I need to prepare for data science interviews. It’s a great app!
2020,I bought the annual subscription . It has been one of the best investments not only for me but also for my family . We have been practicing most of the topics related to Math and AI/ML. I would highly recommend this. It does a great job of explaining key concepts with great examples. It also simplifies the complex concepts with simple examples and explains the intuition behind these concepts
2020,I have been using it for about a year now and their premium service is fantastic! You learn with challenging but exciting problems that make you think in new ways! Its great and definitely worth it if you want to learn!
2020,Fun math problems to improve your skills
2020,"I’ve only taken one course so far, but the lessons and interactivity is great!"
2020,Brilliant is brilliant! It teaches you everything.
2020,"There are so many fun STEM things to learn about. I like how so many of the lessons are interactive(in one, you use a search engine to figure out how they work). This is a great app for people trying to successfully learn math. I don’t know why the ratings are so low."
2020,This app makes learning feel like a video game.
2021,Brilliant has allowed me to study and get better at math. It explains everything and gives you important tips to remember when solving questions!!!
2021,"Very attentive when I had a issue with my subscription, highly recommend the company!"
2021,"As an engineer, I find it very refreshing to use the brilliant app to keep my interdisciplinary knowledge up to date! It’s important to me to understand how principles from other disciplines can affect my designs and also my life overall!"
2021,A great way to put my mind to a test and helps we understand things way better than I do in school. It’s amazing and I’ve been doing better with the help
2021,My daughter and I like the interactive learning of concepts on Brilliant.  Its a great way to learn scientific concepts visually.
2021,Simple to use with challenging and educational content for a variety of STEM topics. We are really enjoying so far.
2021,Super simple and straightforward. Love it!
2021,I’ve had fun at it as well great for a quick brake
2021,It’s fantastic that’s it . Everything about it is fantastic.
2021,Very good mental exercise
2021,I really wish they had this when I was in school. I might have even enjoyed math instead of getting anxiety over it.  The creators did an amazing job. Well done!
2021,I like it bc its fun and learnish and o my golly
2021,"I’m taking the Fundamentals of Mathematical Reasoning course which trains you to think like a mathematician in a way that feels like a game. Courses uses a slide(s) and question format, showing you problems with animations and stories and then asking you to solve them, with hints available to help you answer yourself. Oftentimes questions on your thinking follow questions about solutions, so you understand other processes you might have not considered. 

Lessons can be fast, ranging from 10-30 minutes, so I can play during lunch breaks or waiting periods. In the later lessons, I notice myself thinking more strategically about the best ways to solve problems and thinking about math in visual representations when possible instead of abstract numbers.

Since my math education was rote, Brilliant is refreshing and fun. Math feels natural, accessible, and engaging to me now, so I find the Premium subscription worth the cost. 

Sometimes the slide graphics display partially or not at all, and Brilliant Support is slow to respond, but this happens rarely and doesn’t much affect my everyday experience."
2021,"A fun way to learn. Not very technical, you’re not going to pass a college course with this alone but still engaging and helpful."
2021,"Seriously amazing the only app of its kind to be found on this or any platform. I would go as far as to say that they provided me with a cheap, accessible, and quality education."
2021,"This is a great app to learn about science for all ages. You can learn basic science up to quantum physics. Also, like that it’s interactive vs just watching a video."
2021,Brilliant is an amazing learning app. They have clear instructions that capture the essence of concepts and use a great mix of lessons/exercises to help reinforce ideas.
2021,"I love the deep learning that this app provides. I find that sometimes, some of the explanations don’t explain very well, but overall I love it! Super good for those who want to learn for themselves and make sense of math."
2021,Great APP to stimulate your brain!!!
2021,It’s like a Wikipedia with quizzes. Very great and easy to understand. Highly recommend for anyone and everyone.
2021,"This app is amazing. I'm loving the intro to physics - even though i know the basics, it's introducing topics in a way I've never thought of before. And i never thought I'd be able to understand machine learning, but is presented so well!
This app is absolutely worth the price. I wish i had gotten it years ago."
2021,Made me bust
2021,我很喜欢
2021,They break down complicated information into very understandable lessons with plenty of visuals to make learning fun. I’m hooked!
2021,I feel like I’m so much smarter
2021,Love this app and what it does to my perception of things.
2021,"Downloaded this so that I could spend my procrastination time more usefully. This, instead of playing phone games. It’s perfect."
2021,Love the challenge!  I can feel my brain stretching.
2021,❤️
2021,Cool
2021,"I have always loved logic puzzles, number theory and identifying patterns - so I am really enjoying this App.  And believe me when I say I’ve  I written only 1 review since the dawn of smart phones which says it all."
2021,Best app ever
2021,"As a chemical engineer, I found this app to be an awesome teaching tool and would recommend to anyone interested in STEM"
2021,Nice logic game. Keeps my brain active
2021,:)
2021,Great app
2021,This is a great way to elevate skills. I wish I just had more time in a day for this
2021,Five star!
2021,I used to hate math because I had a hard time understanding the “how’s” and “why’s”. This app really breaks everything down and gives you practical knowledge versus just a bunch of memorizing formulas.
2021,I use it for school and personal development! Great app
2021,"I got this so interstitial time would get spent in a way I wouldn’t feel like a waste about. 

So far it’s working"
2021,Gvhubh
2021,"just.. brilliant, entertaining and highly recommend:). 
Thank you developers!"
2021,Want to see more advanced computer course.
2021,"I decided I don’t want the first 18 years of education in my life to have been a wash, so I’m reviewing/relearning all those STEM topics again. And why not? Those principles haven’t changed. 

Anywho, Brilliant teaches these topics so well and all in one package. Highly recommended!"
2021,Thanks yo Veritasium that has recommended
2021,Good logical thinking! But expensive premium one for me!
2021,Love the education from these people
2021,👍👍👍👍
2021,"Keep it up Brilliant! 

The only issue I have is the price point. I would really appreciate tiered pricing so ppl who are students and life long learners can become a long tail subscribers for your company."
2021,Best app for challenging the brain muscle! Great user interface and beautiful in its presentation. Content however is king amongst the strengths of the app! Try it and you’ll be addicted.
2021,So far these are wonderful examples I am very much enjoying the basic algebra.
2021,Intuitive and entertaining!
2021,Good
2021,Great way to refresh your brain in multiple areas. Brilliant!
2021,It is the best learning platform I’ve ever seen way better than school. It helps teaches you to use  formulas and how they work. It is a great way to learn. I love Brilliant. They use examples that are fun and make it easier to learn.👍😎
2021,Surprisingly effective at communicating  core concepts
2021,I’m really enjoying the app. Very stimulating.
2021,really worth it.
2021,It’s been a great tool to brush up my high school math so far. One tiny piece of feedback is that the animations get stuck sometimes and I need to refresh the page or restart the app.
2021,no joke it makes learning kinda fun
2021,Brilliant makes learning fun and challenges me to think in new ways. Brilliant!
2021,Interesting
2021,Helped me learn a lot
2021,I learn a lot and I love it.
2021,Best way to taste math ever!
2021,Very entertaining keeps me from losing focus with the whole way it’s set up.
2021,^its good
2021,"This is a great way to refresh old topics, fill gaps, and take on brand new subjects.  I had for years had some specific holes in my education that I’m finally starting to fill."
2021,"I would highly recommend anyone trying to expand there knowledge and learn without the hassle of going into buying expensive books, get this app."
2021,"It is good to me because I lack certain concepts of physics and mathematics, but brilliant has helped me bridge the gap between my understanding."
2021,Love the chance to refresh my knowledge of science and math topics.
2021,This application has help me understand subjects that I am having trouble with school. Things like math used to intimidate me but now I am confident in my ability to solve all kinds of math problems.
2021,Good
2021,I enjoy the lesson and challenges because feed my active mind.
2021,Great app
2021,Great mind bending process!
2021,"I find myself enthralled, and I can’t say I feel guilty about it unlike some of my other pastimes on the phone. 

Keep the courses coming. Thank you!"
2021,Wow
2021,"So I’m kind of dumb, but I got this at first almost exclusively for the logic course, but i did some other stuff and it’s rly good! Easy to understand even for a stupid person like me, although if you’re smart then there’s stuff that you’ll probably enjoy too! (•̀ᴗ•́)و"
2021,great for getting you quickly immersed in the interactive problem solving games.
2021,The app is great. But it is very refreshing to see how honest they are about how they run there business.  Very impressed!!
2021,What is interesting about this app? Multiple scientific subjects explained by how you understand solving them before and after you do.
